Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2404.557473,2311.240441,2551.238494,3039.813542,4353.903362,4520.999016,3263.017637,3066.86831,3053.569168,2660.866197,2190.430493,2090.053101,2204.116004,2156.465305,2224.898221,2030.810353,1967.455616,1740.794507,1849.974805,1743.335693,1691.136403,1661.581672,1652.192315,1645.649905,1653.237353,1630.71351,1633.616245,1634.392809,1712.394075,1657.273351,1730.812083,1676.518539,1710.432413,1714.288013,1655.680505,1704.105574,1642.734291,1643.156736,1577.919786,1549.004632,1493.16051,1471.552486,1519.480357,1578.875553,1565.242541,1696.466766,1685.992669,1708.392655
St. Kitts and Nevis,KNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4049.739641,4250.249282,4593.783862,5002.584824,5086.497333,5136.197455,5227.080402,5711.061408,6244.511128,6957.73685,7461.423347,8231.447386,8737.697264,9169.082242,8932.938928,9236.651429,9769.159918,10160.25427,10614.98993,11114.89831,11753.2449,11550.73425,11807.05456,12911.31434,13434.37428,13588.91802,12913.53267,13193.8112,14162.15458,14243.26742,14054.4723,14775.82207,14173.57874,13704.25445,13881.60578,13644.75396,14335.88509,15029.61654,15469.21325,15657.22406,15779.31964
"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,944.2924483,979.7745335,988.7088973,1049.925606,1119.574144,1169.879632,1277.542883,1361.841749,1506.094721,1686.491584,1815.017753,1965.638733,2067.052048,2331.942994,2509.219499,2661.389111,2962.752815,3275.050153,3573.221447,3823.002183,3699.84991,3904.128014,4161.983273,4644.143746,5066.222107,5405.354276,5952.549012,6629.041522,7345.926422,7784.941355,8464.93705,9249.388792,9719.062004,10279.54728,11113.5131,12055.23129,12847.771,13481.62617,12652.35349,13983.41283,15104.52152,15667.37846,16734.84566,17136.66157,17905.22579,18568.36281,19427.18984,20385.32004,20803.50054,20843.1348,22086.95292,22724.70557,23123.76136,23685.40671,24323.57284,24870.7709,25484.03759,26152.03077
Kuwait,KWT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41473.32844,41185.03992,40147.42062,38874.50983,35824.1351,35792.70979,35051.80226,35522.72737,41189.46318,44820.20002,47847.82359,49268.26312,49588.76428,47965.00883,41936.81677,38497.61696,39652.17118,39733.28919,37924.47244,36259.66868,35053.59084,35250.91458,33545.61763
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3356.502452,3482.266411,3582.606309,3606.584219,3761.227791,3817.853479,3879.477414,3951.118944,4178.695378,4302.12021,4503.217121,4686.513809,4955.971484,5322.417779,5544.346471,5672.079172,5937.214226,6053.337184,6183.562001,6407.739812,6667.201791,6565.678344,6416.156997,6071.077489,6184.05208,6340.198825,6467.989986,6549.935763,6485.027917,6476.264316,6389.977329,6454.672046,6446.237078,6560.432895,6732.931324,6721.168564,6820.076778,7025.340264,7039.708213,6954.181054,7138.011759,7116.768571,7099.260029,7065.056114,7392.664939,7582.442439,7866.272289,8182.604373,8405.488952,8172.997444,8525.51376,8777.412775,8940.10798,9084.121701,9096.168352,8965.765394,8830.612524,8878.918997
Lao PDR,LAO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,422.9515761,432.1621775,440.592745,421.9526504,401.6297083,445.5340913,462.0016272,468.4744954,481.089181,496.2075318,523.4354462,547.3599299,572.8553468,600.1949322,612.5907755,645.9960399,672.1678299,699.6334799,729.894199,762.7462611,799.0736305,842.5676301,900.2754365,952.316936,1009.460775,1067.575917,1141.127115,1215.881729,1296.745665,1383.70298,1470.499706,1556.670712,1642.730096,1730.404815
Lebanon,LBN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5885.188119,3376.711793,4230.912244,5742.110866,5852.927741,6091.981627,6416.326525,6703.230226,6961.331744,6754.391143,6949.233886,6824.183158,6747.63318,6749.152265,6656.741701,6539.65727,6636.30315,6606.292,6592.54408,7157.550781,7859.944203,8501.108516,8858.283977,8450.107467,8107.444173,7753.879646,7447.364344,7189.633711,7143.959095,7197.630421
Liberia,LBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1273.484096,1276.445371,1265.432694,1265.656947,1301.020579,1332.237916,1401.476687,1460.57702,1493.238366,1562.450081,1624.33188,1659.862757,1682.863088,1600.414275,1630.061365,1528.919763,1564.587961,1544.9151,1572.9093,1574.806311,1461.131179,1379.40262,1296.566041,1228.989955,1171.787655,1144.171042,1120.224674,1114.476067,1104.795992,822.9216384,409.5669181,357.6082209,236.4469978,160.258822,124.5955771,115.7941356,122.8561105,235.4513407,283.4317064,321.9045543,392.4902075,389.5484379,394.7398854,271.022142,272.8551567,279.7962343,292.0377423,307.3996186,315.8760863,319.6557364,327.4205097,343.6464003,361.2325074,383.0794397,376.5888573,367.4759785,352.6460784,352.2859531
Libya,LBY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8782.826247,8967.247453,8671.836454,8453.584716,9403.453647,9670.084548,10653.7844,11175.12987,11707.9854,11856.02054,11631.71901,12120.56217,4578.531815,10208.67461,8823.551953,6697.103279,6073.4062,5848.937361,7314.624396
St. Lucia,LCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,3314.944123,3601.266052,3682.792548,3555.031889,3725.781851,3755.585716,3890.140973,4110.174622,4380.629341,4916.128788,5025.615613,5601.427809,6004.200912,6493.297744,6438.972326,6853.388746,6816.402619,6856.089079,6886.779029,6996.278741,6863.160363,7195.660336,7296.611616,7216.905186,6910.881883,6877.974002,7121.560161,7577.646839,7482.707807,7866.949256,7855.140824,8204.541894,8213.888192,8007.696484,8000.14375,7968.681604,8200.491406,8147.523552,8270.707773,8369.264957,8554.586354
Latin America & Caribbean,LCN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3654.577397,3788.589986,3862.215768,3854.335012,4030.450571,4127.458389,4185.15499,4257.724026,4474.827165,4636.944699,4821.392268,5016.01904,5245.077295,5560.02967,5773.618731,5848.377034,6065.461043,6214.983168,6313.18122,6580.337349,6838.785465,6713.97083,6517.175021,6204.117863,6313.661716,6405.91829,6561.022286,6653.609474,6586.320179,6552.167899,6456.488548,6575.545501,6643.459993,6782.955219,6974.316133,6960.91113,7089.547381,7335.834035,7384.276218,7284.781136,7450.23613,7412.38858,7334.950156,7352.062192,7718.530286,7944.639914,8257.4867,8604.482069,8832.629733,8562.758452,8954.198193,9234.841668,9384.638561,9537.854626,9527.06408,9433.139402,9291.033132,9356.347607
Least developed countries: UN classification,LDC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,511.0506805,513.4810796,508.3533167,505.4453134,503.8507505,499.4400498,503.5183765,510.2816801,509.3057557,506.7990331,493.7459863,488.3363445,477.1725782,462.348694,454.6266572,468.1217826,483.2629439,494.02843,500.9330576,508.8080574,517.5498138,531.384442,544.6579631,560.8715566,583.9445247,619.4507332,655.6272887,700.9307343,735.7276049,753.3071985,779.3835682,792.9518781,817.6854345,845.4040486,870.2707626,881.9400078,892.547072,917.8851859
Low income,LIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,566.800156,571.4781943,572.2438681,580.3197334,570.81138,556.762547,543.5345058,508.0838581,491.7681276,484.9813259,488.8518564,501.1086099,505.1602709,508.7162807,511.095999,509.1376527,518.1381113,516.5692582,518.7203912,532.4454888,549.1512539,560.1121443,578.1186672,590.2114621,604.7753734,628.5095705,639.9913588,663.0666538,683.5199985,704.3761521,698.9221962,698.2188246,719.3493021
Liechtenstein,LIE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141165.0829,,,,,,,
Sri Lanka,LKA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,585.9311965,594.1677397,595.0203203,603.8785232,604.6617092,619.9808136,644.2227788,665.6105514,700.6946628,711.8667468,706.3434579,689.678824,724.4337047,738.3705021,769.1819128,780.2201876,805.0525809,835.3462981,873.4980504,909.3595024,946.2400634,970.8641225,1003.088962,1039.392683,1075.951913,1106.881477,1110.071916,1121.737157,1132.203322,1189.440632,1229.264303,1268.811262,1342.141793,1404.005619,1469.150337,1514.602028,1602.51333,1669.295865,1731.907618,1824.793699,1784.138188,1840.640648,1934.147981,2022.910872,2132.442191,2278.969993,2416.589446,2543.043638,2616.086816,2808.545966,3027.11255,3286.138511,3371.317325,3506.871426,3648.23449,3768.666806,3842.295999
Lower middle income,LMC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,552.9180558,560.3470394,567.8006116,582.041753,603.2181234,600.1766574,592.5292305,589.8214045,603.1133452,635.0475685,670.8924258,687.9511748,686.9498271,704.5230253,725.572569,739.0351715,764.2640129,797.361196,810.439924,807.4112618,833.466566,835.921834,839.6357959,849.4526634,854.5932615,866.9393969,872.0257448,874.5572701,906.3731747,931.7213126,944.1355458,935.0048217,936.9187207,935.2952969,943.6608307,970.2506687,1009.185006,1029.37133,1014.82167,1041.928171,1068.441721,1095.608169,1119.881377,1171.629357,1251.418591,1315.70182,1393.933161,1481.427378,1531.116621,1583.778773,1675.126561,1740.546892,1802.868046,1874.469404,1951.654076,2033.123071,2108.047775,2189.101599
Low & middle income,LMY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,923.7284908,929.9113765,952.9530958,982.5881166,1031.540253,1061.090905,1085.125264,1099.70134,1146.707312,1204.519158,1274.305288,1324.398563,1381.456094,1454.640126,1509.93623,1541.339791,1619.241105,1652.096233,1672.013965,1701.213396,1733.093336,1732.85038,1748.133989,1730.894998,1771.349065,1820.449935,1850.135384,1892.770532,1927.954272,1950.425552,1955.658112,1937.156018,1911.840818,1930.622281,1942.279676,1982.270768,2044.312296,2107.295608,2114.017581,2152.893527,2243.528038,2291.61774,2361.972873,2454.597335,2615.847451,2761.236478,2943.316668,3155.341129,3291.262519,3329.398078,3530.088721,3696.997919,3839.976331,3985.612436,4112.861758,4218.148142,4338.630121,4494.808902
Lesotho,LSO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,257.2167388,257.5163962,291.7099524,316.7588085,336.464422,337.1472476,329.2383334,357.9084208,349.4089246,347.6203666,347.9559527,358.3255553,350.327544,433.6077751,470.6763701,397.5973047,430.641741,511.0973369,588.8819793,590.1138365,559.2610582,549.0757382,559.5342604,557.2584855,575.1458463,578.1404843,594.0605089,588.3537603,628.7409625,654.3057365,681.7851879,715.6388626,750.4519182,761.6052538,792.2867525,804.8390879,837.5635586,857.4627484,860.7373095,855.8480551,880.3716788,903.3847774,902.0998351,935.4712236,943.6131803,968.3999117,1001.087068,1040.667573,1101.004417,1113.984813,1169.267842,1235.662776,1293.633415,1300.406154,1323.237732,1338.535374,1352.476709,1409.216948
Late-demographic dividend,LTE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,942.1621203,936.0729025,953.2692272,965.3948496,1006.727923,1045.128809,1086.732588,1090.454063,1138.98322,1222.975615,1313.629819,1392.770099,1475.364944,1585.60939,1655.52297,1704.687231,1797.273615,1883.946824,1957.46798,2073.735182,2215.039967,2180.98515,2184.76104,2164.781132,2287.748945,2419.155689,2525.192482,2633.135579,2709.479469,2786.028295,2755.238988,2732.282515,2683.999904,2741.091837,2803.775064,2912.532757,3009.588847,3129.555751,3165.488064,3268.598147,3463.047116,3600.506125,3774.685805,3987.927442,4273.865242,4550.818242,4917.593092,5357.505161,5672.140977,5786.756737,6191.212761,6574.93945,6885.115853,7199.15158,7482.495935,7721.094374,7957.27327,8290.476417
Lithuania,LTU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322.419525,5639.236888,6152.136988,6659.598095,6630.914566,6933.587869,7447.077453,8014.636909,8931.519535,9624.013733,10537.91037,11500.52915,12928.25994,13405.18824,11546.82225,11984.86857,12999.42674,13679.149,14301.72976,14935.53502,15383.46264,15945.52348,16793.25004
Luxembourg,LUX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,27085.59103,27867.78139,27902.52618,28563.7963,30467.45251,29901.4155,30015.24427,29981.52395,31156.39292,34096.06492,35457.23573,36057.45456,37973.16014,40677.89997,41842.2231,38667.87318,39452.09622,40001.8771,41557.3053,42432.56179,42637.31854,42277.60136,42720.79505,43986.07989,46659.48792,47869.48337,52413.05075,54131.9196,58288.76721,63380.47284,65921.91017,70667.23837,71003.66912,72999.73764,74763.87116,74776.80547,74790.0676,78075.53056,81771.44098,87516.44512,93462.92485,94695.33924,97287.59728,97678.46054,99778.46879,101380.7746,104943.4403,111968.3495,108577.3523,101939.6134,104965.3061,105264.7484,102404.6119,103721.747,107152.9089,107648.608,108600.9349,107865.2735
Latvia,LVA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.528159,5321.39679,5857.036582,6298.1261,6515.892723,6934.722926,7478.763105,8103.587637,8872.103199,9717.109046,10873.41429,12278.30704,13614.25637,13270.00041,11547.99077,11326.21947,12270.34062,12924.72616,13381.33173,13758.95531,14284.28833,14733.83944,15553.32797
"Macao SAR, China",MAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,16449.04544,17419.55503,18129.40793,17515.97976,17923.80074,19648.61659,20351.57693,20602.19677,21532.21942,21700.12932,23996.39408,24703.3655,25235.16295,25544.58069,24928.28283,24363.6029,22780.46118,21777.32979,22524.48618,22640.67459,24072.06125,26220.0959,32438.39508,34246.02257,37959.20971,42537.77527,43081.35323,42739.32825,52374.79445,62279.51728,66449.03911,72183.52947,69749.15662,53580.49086,52144.02889,55936.80308
St. Martin (French part),MAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,815.5008587,875.5311258,939.69873,995.3668251,1019.551877,1053.888655,1057.368208,1072.547358,1108.759352,1166.449171,1263.064241,1308.011757,1304.978636,1334.251691,1349.207852,1293.49722,1375.28472,1361.166153,1415.049434,1466.724044,1568.684028,1531.865477,1680.349986,1695.42985,1720.780487,1811.401618,1741.920888,1699.403662,1848.783237,1722.193306,1907.786447,1853.012855,1962.03424,1958.953786,1972.300287,2091.234516,2130.733918,2230.904753,2310.338449,2358.443579,2507.674658,2566.216701,2686.228297,2765.856154,2834.20472,2942.038817,2987.31592,3077.315005,3113.799415,3209.714713,3204.864653,3292.445138
Monaco,MCO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144246.3688,,,,,,,
Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.936033,1025.106586,1045.851658,977.8249955,946.3741874,968.2881767,1029.653765,1112.540193,1189.312174,1280.485916,1379.875617,1450.134315,1497.103826,1616.95279,1521.855571,1631.535832,1743.488077,1731.510798,1894.780109,1986.94062,1980.267412,2070.634372,2165.156404
Madagascar,MDG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,716.0817712,713.3773828,712.0040565,688.1816964,697.7916656,677.2912242,673.8274681,692.9413434,721.1514333,728.4218709,746.5219735,755.0127203,725.1483769,686.7821627,681.1904056,670.5718339,631.8126624,628.5777785,594.5950292,634.7233378,621.7154766,545.4720135,520.3559145,510.1259267,504.1502908,495.6554464,491.2758753,483.262598,485.8105986,491.4355261,492.3989088,448.0355093,440.1372105,436.1016674,422.7461608,416.9383208,412.8083375,414.7742537,417.666676,423.5761412,430.1089963,442.1358235,374.4890908,398.9019786,407.5174621,413.8674949,422.1411671,435.7172452,453.6365642,423.3057408,412.7309341,407.3272819,408.3421256,406.3749932,408.6610331,410.1941592,416.0027173,421.8912457
Maldives,MDV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.6696,4861.856949,5171.480163,5457.241749,5682.845465,5777.216367,5420.948222,5670.469219,6282.231846,6485.024179,5484.950255,6736.813258,7068.651765,7537.636828,6806.405052,7100.405899,7490.445206,7458.860047,7776.543931,8124.707759,8105.540247,8416.944748,8980.033982
Middle East & North Africa,MEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,3445.173087,3740.981283,4337.42926,4712.706401,5326.462835,5789.2602,6191.267327,5874.581078,6578.149878,6608.141253,6102.47225,6193.386938,5942.024774,5825.159231,5527.124419,5214.854499,4976.492127,4791.887026,4679.578776,4540.662913,4541.364251,4530.748307,4951.991997,5029.446404,5175.010246,5200.089992,5223.368523,5235.322608,5368.3022,5434.905427,5567.860679,5559.085035,5764.205897,5725.070613,5711.593046,5911.150534,6264.609392,6451.707657,6697.669568,6892.974895,7046.018829,6933.160793,7126.771933,7234.396066,7363.625214,7410.03313,7476.894261,7523.607911,7732.761749,7740.078572
Mexico,MEX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3808.676564,3875.260185,3930.748314,4118.675373,4467.933531,4639.448857,4773.787957,4902.129959,5203.435923,5218.093566,5385.819047,5412.76319,5672.383817,5925.773572,6076.343824,6237.066259,6330.451324,6369.9245,6762.484242,7235.333065,7715.244115,8199.230917,7967.029136,7468.730278,7576.608377,7614.33243,7182.415335,7173.126785,7122.594716,7278.508723,7498.684192,7661.486045,7782.472208,7940.144044,8174.691916,7522.221743,7893.907325,8296.165755,8588.637741,8694.987189,8997.433502,8843.901047,8731.219909,8749.777923,8977.657706,9059.81037,9327.736081,9392.686993,9347.524159,8712.140486,9016.457812,9207.729199,9405.813045,9400.322,9536.60032,9717.89843,9871.670109,9946.157994
Marshall Islands,MHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2232.412426,2239.366439,2470.851774,2449.221177,2189.831782,2600.350417,2712.352066,2796.888273,2644.48774,2630.067994,2568.463886,2701.547914,2825.471279,2960.372058,3175.884122,2827.282542,2630.154938,2543.881281,2475.558458,2617.365432,2756.475861,2829.937008,2837.036178,2842.690116,2926.635269,2967.371233,3072.293763,3017.071072,2961.927086,3146.763948,3177.638584,3279.9636,3365.465417,3333.361046,3315.192935,3373.945538,3454.32339
Middle income,MIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,960.1751476,968.5276432,991.502742,1022.941697,1075.890798,1107.546586,1132.717244,1148.623294,1198.839906,1259.988035,1334.33493,1387.641792,1449.172764,1528.131231,1587.283904,1622.463918,1707.221246,1743.589748,1766.565267,1798.528529,1833.582337,1833.716343,1851.193234,1833.674554,1878.348964,1932.13289,1964.720912,2011.702601,2050.237969,2076.466431,2084.296714,2066.651173,2043.25167,2066.65083,2081.747576,2127.018725,2195.817676,2266.346402,2275.530897,2320.171823,2422.170173,2477.026224,2557.476502,2662.54026,2842.791957,3005.85197,3210.622695,3448.72874,3603.574851,3649.783612,3876.344295,4066.878628,4230.022631,4396.795286,4543.454872,4668.64685,4811.029133,4992.045729
"Macedonia, FYR",MKD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853.921913,3621.413485,3391.56046,3145.56069,3093.882098,3057.004226,3083.60699,3112.123134,3197.353239,3315.756608,3448.834452,3329.920826,3369.632048,3436.967605,3591.293326,3755.036592,3942.436134,4192.948487,4418.267429,4398.773805,4542.904104,4645.515002,4620.637317,4751.901411,4920.216063,5104.777388,5249.223826,5245.359606
Mali,MLI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,340.6941607,348.7666955,344.7667635,360.5346503,363.9551185,378.7748284,366.7761119,354.8077452,389.0934231,434.4281214,454.0498605,439.6181723,476.5791332,447.3747305,445.0742005,403.6775287,402.5234388,393.5468203,465.0296507,470.150897,462.9442986,490.2892417,502.8532591,481.2548519,526.1363527,496.813829,499.2204121,504.3585379,495.698186,517.0869607,528.2682746,553.6650742,569.7042061,553.5780114,620.2847837,620.55831,656.4918881,645.9229792,666.257623,674.7401265,675.4092087,684.4944184,693.5460684,708.3707632,709.3993798,683.0015974,678.7562806,705.7884727,726.248067,745.8707245,762.2259695
Malta,MLT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,3742.808284,3834.023151,4061.220124,4233.10294,4661.100726,5532.039364,6440.574623,7197.154326,7917.593862,8659.986479,9173.787806,9408.164824,9418.874772,9230.175629,9315.213483,9389.628254,9592.800626,9918.578333,10665.2248,11425.79521,12026.4033,12439.03238,12888.88383,13332.57544,13954.88599,14736.87762,15193.46201,15871.60846,16577.03279,17256.85159,18306.66506,18280.21353,18685.65569,19035.36115,18991.7828,19585.12427,19870.7522,20590.95219,21142.02081,20466.5636,21087.79469,21276.41025,21657.96957,22340.75372,23676.03236,25342.02229,26064.17138,27145.81054
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,158.8301077,156.2152475,159.1839606,176.6119431,162.5986514,175.9573877,163.5534571,150.221357,164.2936679,165.6120778,169.6882621,172.4886015,172.5080859,166.8170652,171.6100739,174.5616894,180.8788235,187.23759,194.8865008,200.3607491,211.3680279,219.7355362,226.8739083,231.6609639,237.9493339,239.7796797,232.6501833,219.1968268,190.9118549,194.7373964,197.2098451,193.2444664,209.2652101,219.283883,232.9093984,246.0642707,258.5950686,269.6495273,281.7317043,308.5901093,346.7746454,381.7030096,422.9583997,476.6124381,536.2101036,603.8320887,677.7036471,753.9518937,826.0946985,907.3623858,987.7365832,1034.77236,1101.206165,1183.279235,1266.124091,1342.263064,1408.14066,1484.200746
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1986.172329,2063.905579,2199.163182,2405.283196,2642.293727,2817.031361,2994.976149,3317.850853,3453.43685,3590.733837,3516.274599,3953.937117,3817.993505,3473.050291,3275.069672,2807.888454,2687.479349,3015.045664,3067.277299,2910.797745,2918.844755,2742.122549,2705.554007,2608.227231,2596.708142,2833.854416,2727.717587,2783.292836,2796.395572,2777.500387,2790.167222,2896.292247,2930.093372,3064.335549,3138.182221,3212.542475,3226.470264,3278.39426,3311.593394,3514.974553,3611.130511,3741.79341,3897.362938,3959.950453,3990.064661,4122.744868,4008.629511,4047.987939,4038.418485,4049.322406,4016.687432,4225.51373,4302.097106
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.107195,5275.881067,4793.049831,4950.21952,4984.567617,5059.154909,5164.102981,5383.120391,5599.877368,6072.034173,6476.594791,6932.072358,6516.357371,6682.281158,6890.773061,6697.446381,6928.374526,7045.116117,7279.88886,7492.863406,7812.947614
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,1440.624571,1521.951195,1570.554593,1621.173418,1668.49739,1774.660246,1784.539745,1825.095841,1855.799568,1761.217386,1583.617995,1420.643612,1363.653468,1382.195928,1459.106284,1479.78785,1524.860104,1562.480557,1596.51171,1600.479484,1632.524675,1693.081138,1792.873168,1961.491893,2079.11237,2229.154535,2425.68184,2604.928915,2533.175737,2650.353648,3053.612268,3365.571975,3685.747845,3901.866604,3923.628469,3906.115875,4071.09329
Northern Mariana Islands,MNP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21177.69637,21687.13219,21573.63096,19408.27827,18673.13235,18056.31724,16639.58126,14155.53999,14681.02308,13712.46164,13803.63606,14089.31129,14468.96404,14919.64002,19115.37648,
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,190.4794724,195.3097044,177.786616,146.9321536,135.2859407,135.2641896,131.646381,151.1552327,163.7802379,173.6638597,172.9108663,176.7885676,161.8338159,169.2182343,172.7925618,170.5817089,209.861657,226.3039233,246.7100989,259.2318253,256.5393797,281.0676913,296.9834863,307.0340734,321.3028804,339.1322442,361.7450376,377.3832719,391.7101473,404.596955,419.2258149,436.1431815,454.106824,472.590637,493.2533014,510.7935906,514.9615392,518.9608773
Mauritania,MRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,791.08535,888.0158533,868.9350366,827.2733782,1025.957059,1157.165529,1126.338556,1132.812054,1212.263546,1191.972615,1296.361654,1282.254619,1236.292341,1145.806531,1248.411351,1150.534953,1213.358334,1156.83529,1118.433007,1138.834732,1143.859997,1149.71163,1090.899028,1099.594893,1034.2349,1035.639752,1064.726623,1055.372237,1044.48609,1065.018738,1018.27052,1009.108767,1001.020756,1031.707101,972.8807544,1038.26412,1066.519367,992.5955313,989.1033223,1033.139259,998.106968,988.4702483,966.4729276,995.1946505,1022.75037,1083.195274,1251.630164,1251.154377,1229.454387,1182.37837,1203.383663,1223.344601,1256.20197,1293.555486,1326.158655,1306.649583,1296.0074,1305.205043
Mauritius,MUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2343.41252,2456.548527,2517.537949,2561.103734,2264.914004,2362.866549,2462.46847,2449.290074,2537.6904,2692.080345,2931.843398,3168.7207,3360.704589,3483.978286,3707.85678,3830.741323,4026.892304,4181.671063,4294.088121,4439.862813,4640.253025,4843.144245,5083.423339,5150.249909,5560.234649,5658.449692,5738.055974,5905.001213,6205.253196,6245.196957,6746.886623,7100.861823,7456.369246,7683.124925,8000.376432,8313.271254,8580.085649,8848.887032,9163.633354,9468.940701,9822.008134,10186.05382
